indicator_id,compact_year,timeframe,q1,q2,q3,q4,yearly_target,percent_complete
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0050,5,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0051,1,Compact Year 1,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0051,2,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0051,3,,,,,,31-Dec-08,Pending
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0051,4,,,2-Sep-09,,,,Complete
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0051,5,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0052,1,Compact Year 1,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0052,2,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0052,3,,8-Apr-08,,,,8-Apr-08,Complete
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0052,4,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0052,5,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0053,1,Compact Year 1,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0053,2,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0053,3,,,,28-Nov-2008,,7-Sep-08,Complete
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0053,4,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0053,5,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0054,1,Compact Year 1,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0054,2,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0054,3,,,,30-Nov-2008,,1-Sep-08,Complete
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0054,4,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0054,5,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0055,1,Compact Year 1,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0055,2,,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0055,3,,,,34,65,100,65%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0055,4,,79,98,100,100,100,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0055,5,,100,100,100,100,100,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0056,1,Compact Year 1,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0056,2,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0056,3,,,,,,31-Mar-09,Pending
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0056,4,,,1-Sep-09,,,,Complete
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0056,5,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0057,1,Compact Year 1,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0057,2,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0057,3,,,,,2-Feb-09,31-Oct-08,Complete
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0057,4,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0057,5,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0058,1,Compact Year 1,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0058,2,,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0058,3,,,,1,1,1,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0058,4,,1,1,1,1,1,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0058,5,,1,1,1,1,1,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0059,1,Compact Year 1,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0059,2,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0059,3,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0059,4,,,10-Aug-09,,,1-May-09,Complete
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0059,5,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0060,1,Compact Year 1,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0060,2,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0060,3,,,,,18-Feb-09,1-Dec-08,Complete
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0060,4,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0060,5,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0061,1,Compact Year 1,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0061,2,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0061,3,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0061,4,,,1-Aug-09,,,20-May-09,Complete
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0061,5,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0062,1,Compact Year 1,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0062,2,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0062,3,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0062,4,,,,,,30-Apr-09,Pending
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0062,5,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0063,1,Compact Year 1,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0063,2,,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0063,3,,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0063,4,,,69,100,100,100,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0063,5,,100,100,100,100,100,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0064,1,Compact Year 1,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0064,2,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0064,3,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0064,4,,,,,,1-Mar-10,Pending
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0064,5,,,,,15-Jul-10,,Complete
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0065,1,Compact Year 1,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0065,2,,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0065,3,,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0065,4,,,,,0,"8,089,000",0%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0065,5,,,,0,"361,062","17,619,000",2%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0066,1,Compact Year 1,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0066,2,,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0066,3,,,,,"42,000","42,000",100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0066,4,,"42,000","42,000","42,000","42,000","228,000",18%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0066,5,,"42,000","42,000","42,000","67,865","265,964",26%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0067,1,Compact Year 1,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0067,2,,,,,,6,0%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0067,3,,,8,8,8,8,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0067,4,,8,8,8,8,8,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0067,5,,8,8,9,10,8,125%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0068,1,Compact Year 1,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0068,2,,,,,,6,0%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0068,3,,,7,8,8,8,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0068,4,,8,8,8,8,8,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0068,5,,8,8,9,9,8,113%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0069,1,Compact Year 1,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0069,2,,,,,,"29,092,000",0%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0069,3,,,"29,061,000","38,401,000","64,400,600","38,892,000",166%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0069,4,,"64,400,600","64,400,600","64,400,600","64,400,600","54,600,000",118%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0069,5,,"64,400,600","64,400,600","52,557,000","52,557,000","54,600,000",96%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0070,1,Compact Year 1,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0070,2,,,,,,1,0%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0070,3,,,3,4,5,5,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0070,4,,5,5,5,5,5,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0070,5,,5,5,5,5,5,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0071,1,Compact Year 1,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0071,2,,,,,,5,0%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0071,3,,,9,10,13,14,93%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0071,4,,15,17,20,23,20,115%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0071,5,,23,23,24,25,20,125%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0072,1,Compact Year 1,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0072,2,,,,,,3,0%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0072,3,,,5,7,8,10,80%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0072,4,,11,16,16,19,17,112%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0072,5,,19,19,19,21,17,124%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0073,1,Compact Year 1,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0073,2,,,,,,"5,500,000",0%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0073,3,,,"5,881,000","15,377,000","20,274,000","28,800,000",70%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0073,4,,"29,269,000","48,635,000","45,553,000","54,315,000","54,600,000",99%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0073,5,,"54,315,000","54,315,000","54,315,000","54,315,000","54,600,000",99%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0074,1,Compact Year 1,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0074,2,,,,,,,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0074,3,,,,,,"2,880,000",0%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0074,4,,,,"17,815,000","22,522,000",,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0074,5,,"22,522,000","31,477,000","41,395,000","51,178,716","54,600,000",94%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0075,1,Compact Year 1,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0075,2,,,,,,1,0%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0075,3,,,2,3,4,4,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0075,4,,5,5,5,5,5,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0075,5,,5,5,5,5,5,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0076,1,Compact Year 1,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0076,2,,,,,,"21,117,000",0%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0076,3,,,"21,358,000","24,448,000","24,448,000","24,207,000",101%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0076,4,,"24,448,000","24,448,000","24,448,000","24,448,000","24,207,000",101%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0076,5,,"24,448,000","24,448,000","24,448,000","24,448,000","24,207,000",101%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0077,1,Compact Year 1,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0077,2,,,,,,"9,036,000",0%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0077,3,,,"9,070,000","11,826,000","16,506,000","11,646,000",142%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0077,4,,"16,506,000","16,506,000","16,506,000","16,506,000","16,000,000",103%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0077,5,,"16,506,000","16,506,000","16,506,000","16,506,000","16,000,000",103%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0078,1,Compact Year 1,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0078,2,,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0078,3,,,59,55,61,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0078,4,,63,63,63,63,52,121%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0078,5,,63,63,63,63,52,121%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0079,1,Compact Year 1,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0079,2,,,,,,0,
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0079,3,,,,,1,1,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0079,4,,1,1,1,1,1,100%
GEORGIA_REGIONAL INFRASTRUCTURE REHABILITATION_0079,5,,1,1,4,5,5,100%
GHANA_AGRICULTURE_0001,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0001,2,,,,,,,
GHANA_AGRICULTURE_0001,3,,,,,,2.5,
GHANA_AGRICULTURE_0001,4,,,,2.33,,2.58,
GHANA_AGRICULTURE_0001,5,,,,2.43,,2.78,-17%
GHANA_AGRICULTURE_0002,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0002,2,,,,,,,
GHANA_AGRICULTURE_0002,3,,,,,,1.37,
GHANA_AGRICULTURE_0002,4,,,,1.75,,1.41,
GHANA_AGRICULTURE_0002,5,,,,1.32,,1.52,-25%
GHANA_AGRICULTURE_0003,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0003,2,,,,,,,
GHANA_AGRICULTURE_0003,3,,,,,,25.92,
GHANA_AGRICULTURE_0003,4,,,,64.66,,27.71,
GHANA_AGRICULTURE_0003,5,,,,74.16,,32.33,727%
GHANA_AGRICULTURE_0004,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0004,2,,,,,,,
GHANA_AGRICULTURE_0004,3,,,,,,"8,300",
GHANA_AGRICULTURE_0004,4,,,"2,560","3,259.50","7,157.20","14,500",49%
GHANA_AGRICULTURE_0004,5,,"14,703.3","14,912","15,162",,"21,700.0",70%
GHANA_AGRICULTURE_0005,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0005,2,,,,,,,
GHANA_AGRICULTURE_0005,3,,,,,,,
GHANA_AGRICULTURE_0005,4,,"2,630","2,630","2,630","3,923",576,681%
GHANA_AGRICULTURE_0005,5,,"4,153","5,121","5,121",5825.21,"2,913.0",200%
GHANA_AGRICULTURE_0006,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0006,2,,,,,,,
GHANA_AGRICULTURE_0006,3,,,,,16.2,"1,344",1.21%
GHANA_AGRICULTURE_0006,4,,58.4,98.25,127.55,137.48,"2,192",6%
GHANA_AGRICULTURE_0006,5,,169.97,252.44,256.02,661.40,"3,178",21%
GHANA_AGRICULTURE_0007,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0007,2,,,,,,,
GHANA_AGRICULTURE_0007,3,,,,,,,
GHANA_AGRICULTURE_0007,4,,,,,,,
GHANA_AGRICULTURE_0007,5,,,,2.96,,3.00,92%
GHANA_AGRICULTURE_0008,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0008,2,,,,,,,
GHANA_AGRICULTURE_0008,3,,,,,,50,
GHANA_AGRICULTURE_0008,4,,49,,,,55.00,89%
GHANA_AGRICULTURE_0008,5,,43.23,,,97.21,60.00,162%
GHANA_AGRICULTURE_0009,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0009,2,,,,,365,310,118%
GHANA_AGRICULTURE_0009,3,,365,365,365,"1,083",960,112.81%
GHANA_AGRICULTURE_0009,4,,"1,083","1,083","1,511","1,511","1,310",115%
GHANA_AGRICULTURE_0009,5,,"1,597","1,597","1,669","1,724","1,320",131%
GHANA_AGRICULTURE_0010,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0010,2,,,,,,280,
GHANA_AGRICULTURE_0010,3,,,,"4,969.60","16,084.36","9,380",171.48%
GHANA_AGRICULTURE_0010,4,,"29,615.76","35,204.01","42,519.76","42,519.76","27,100",157%
GHANA_AGRICULTURE_0010,5,,"45,729.10","52,004.51","58,568.07",," 53,060.00 ",110%
GHANA_AGRICULTURE_0011,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0011,2,,,,,,"5,100",
GHANA_AGRICULTURE_0011,3,,,,,,"17,850",
GHANA_AGRICULTURE_0011,4,,,,"25,260","25,260","33,150",76%
GHANA_AGRICULTURE_0011,5,,"25,260","25,260",,"59,060","42,500",139%
GHANA_AGRICULTURE_0012,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0012,2,,,,,,,
GHANA_AGRICULTURE_0012,3,,,,4,5,7,71.43%
GHANA_AGRICULTURE_0012,4,,5,6,6,154,460,33%
GHANA_AGRICULTURE_0012,5,,533,533,,535,700,76%
GHANA_AGRICULTURE_0013,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0013,2,,,,,,,
GHANA_AGRICULTURE_0013,3,,,,,,,
GHANA_AGRICULTURE_0013,4,,,,,,,
GHANA_AGRICULTURE_0013,5,,,,,11.3,10.3,47%
GHANA_AGRICULTURE_0014,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0014,2,,,,,,,
GHANA_AGRICULTURE_0014,3,,,,,,,
GHANA_AGRICULTURE_0014,4,,,,,,,
GHANA_AGRICULTURE_0014,5,,,,,5.1,4.5,31%
GHANA_AGRICULTURE_0015,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0015,2,,,,,224,300,75%
GHANA_AGRICULTURE_0015,3,,224,224,224,836,900,92.89%
GHANA_AGRICULTURE_0015,4,,836,836,"1,200","1,200",1000,120%
GHANA_AGRICULTURE_0015,5,,"1,200","1,242","1,242","1,242",,
GHANA_AGRICULTURE_0016,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0016,2,,,,,"14,011","15,000",93%
GHANA_AGRICULTURE_0016,3,,"14,011","14,011","14,011","45,480","45,000",101.07%
GHANA_AGRICULTURE_0016,4,,"45,480","45,480","64,778","64,778","50,000",130%
GHANA_AGRICULTURE_0016,5,,"64,778","66,930","66,930","66,930",,
GHANA_AGRICULTURE_0017,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0017,2,,,29,29,58,58,100%
GHANA_AGRICULTURE_0017,3,,86,114,142,170,232,73.28%
GHANA_AGRICULTURE_0017,4,,198,226,226,232,250,93%
GHANA_AGRICULTURE_0017,5,,239,240,,,,
GHANA_AGRICULTURE_0018,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0018,2,,16,,,,17,94%
GHANA_AGRICULTURE_0018,3,,,,,,,
GHANA_AGRICULTURE_0018,4,,,,,,,
GHANA_AGRICULTURE_0018,5,,,,,,,
GHANA_AGRICULTURE_0019,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0019,2,,29,,,,29,0%
GHANA_AGRICULTURE_0019,3,,,,,,,
GHANA_AGRICULTURE_0019,4,,,,,,,
GHANA_AGRICULTURE_0019,5,,,,,,,
GHANA_AGRICULTURE_0020,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0020,2,,,15-Sep-08,,,22-Aug-08,COMPLETE
GHANA_AGRICULTURE_0020,3,,,,,,,
GHANA_AGRICULTURE_0020,4,,,,,,,
GHANA_AGRICULTURE_0020,5,,,,,,,
GHANA_AGRICULTURE_0021,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0021,2,,,15-Sep-08,,,22-Aug-08,COMPLETE
GHANA_AGRICULTURE_0021,3,,,,,,,
GHANA_AGRICULTURE_0021,4,,,,,,,
GHANA_AGRICULTURE_0021,5,,,,,,,
GHANA_AGRICULTURE_0022,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0022,2,,,8-Sep-08,,,15-Aug-08,COMPLETE
GHANA_AGRICULTURE_0022,3,,,,,,,
GHANA_AGRICULTURE_0022,4,,,,,,,
GHANA_AGRICULTURE_0022,5,,,,,,,
GHANA_AGRICULTURE_0023,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0023,2,,,,,,280,
GHANA_AGRICULTURE_0023,3,,,,,,"1,380",
GHANA_AGRICULTURE_0023,4,,,,,,"2,300",
GHANA_AGRICULTURE_0023,5,,,,,513.6,"4,200",12.2%
GHANA_AGRICULTURE_0024,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0024,2,,,,,,,
GHANA_AGRICULTURE_0024,3,,,,,,,
GHANA_AGRICULTURE_0024,4,,,,,,,
GHANA_AGRICULTURE_0024,5,,,,,2,10,20%
GHANA_AGRICULTURE_0025,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0025,2,,,,"4,234","5,084","5,060",100.5%
GHANA_AGRICULTURE_0025,3,,"5,084","5,084","5,084","5,084",,
GHANA_AGRICULTURE_0025,4,,"5,084","5,084","5,084","5,084",,
GHANA_AGRICULTURE_0025,5,,"5,084","5,084","5,084","5,084",,
GHANA_AGRICULTURE_0026,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0026,2,,,,,,,
GHANA_AGRICULTURE_0026,3,,,,,8,10,80.00%
GHANA_AGRICULTURE_0026,4,,8,8,8,10,10,100%
GHANA_AGRICULTURE_0026,5,,10,10,10,10,,
GHANA_AGRICULTURE_0027,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0027,2,,,,,,,
GHANA_AGRICULTURE_0027,3,,,,"3,616,589","3,616,589",,
GHANA_AGRICULTURE_0027,4,,"3,616,589","3,616,589","3,616,589","5,143,868.45",,
GHANA_AGRICULTURE_0027,5,,"5,147,887","5,202,887","5,202,887","5,202,887",,
GHANA_AGRICULTURE_0028,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0028,2,,,,,,,
GHANA_AGRICULTURE_0028,3,,,,,"1,199,716.95","1,547,900.09",77.51%
GHANA_AGRICULTURE_0028,4,,"2,099,433.95","2,744,433.95","3,343,933.95","4,344,057","2,730,525",159%
GHANA_AGRICULTURE_0028,5,,"4,547,887","4,547,887","4,547,887","5,202,887","3,616,589",144%
GHANA_AGRICULTURE_0029,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0029,2,,,,,,,
GHANA_AGRICULTURE_0029,3,,,,,33.17,42.80,77.51%
GHANA_AGRICULTURE_0029,4,,58.05,75.88,92.46,84.45,75.5,112%
GHANA_AGRICULTURE_0029,5,,88.34,87.41,87.41,100.00,100,100%
GHANA_AGRICULTURE_0030,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0030,2,,,,,,,
GHANA_AGRICULTURE_0030,3,,,,,,,
GHANA_AGRICULTURE_0030,4,,,,,"13,626,461.85",,
GHANA_AGRICULTURE_0030,5,,"13,649,268","13,927,523.35","13,927,523.35","13,009,963.00",,
GHANA_AGRICULTURE_0031,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0031,2,,,,,,,
GHANA_AGRICULTURE_0031,3,,,,,,,
GHANA_AGRICULTURE_0031,4,,,,,"2,348,656.00"," 4,231,840.12 ",55%
GHANA_AGRICULTURE_0031,5,,"3,544,231","5,954,088","7,944,416","13,009,963.00","10,579,600.31",123%
GHANA_AGRICULTURE_0032,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0032,2,,,,,,,
GHANA_AGRICULTURE_0032,3,,,,,,,
GHANA_AGRICULTURE_0032,4,,,,,17.24,40,43%
GHANA_AGRICULTURE_0032,5,,25.97,42.75,57.04,100.00,100,100%
GHANA_AGRICULTURE_0033,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0033,2,,,,,,,
GHANA_AGRICULTURE_0033,3,,,,,,,
GHANA_AGRICULTURE_0033,4,,,,,46.2,55.38,28%
GHANA_AGRICULTURE_0033,5,,,,56.5,,63.9,65%
GHANA_AGRICULTURE_0034,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0034,2,,,,,,,
GHANA_AGRICULTURE_0034,3,,40,86.67,90,,70,128.57%
GHANA_AGRICULTURE_0034,4,,,,,,75.00,120%
GHANA_AGRICULTURE_0034,5,,,82.14,82.14,82.14,80,103%
GHANA_AGRICULTURE_0035,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0035,2,,,,,,,
GHANA_AGRICULTURE_0035,3,,,112,112,278,"1,800",15.44%
GHANA_AGRICULTURE_0035,4,,318,366,478,657,"3,300",20%
GHANA_AGRICULTURE_0035,5,,787,"1,036","1,181","1,481","3,500",42%
GHANA_AGRICULTURE_0036,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0036,2,,,,,,,
GHANA_AGRICULTURE_0036,3,,,106.25,106.25,152.76,"2,713",5.63%
GHANA_AGRICULTURE_0036,4,,170.72,179.16,197.62,224.13,"4,653",5%
GHANA_AGRICULTURE_0036,5,,233.92,298.57,341.23,410.92,"5,100",8%
GHANA_AGRICULTURE_0037,1,(Apr-2007 to Mar-2008),,,,,,
GHANA_AGRICULTURE_0037,2,,,,,282.07,"2,713",10%
